"","environment","name","predicted.value","std.error","status"
"1","ARBORG_2019","AAC Bright",20.2795024217268,0.648894714004265,"Estimable"
"2","ARBORG_2019","AAC Marvelous",22.6579838329321,0.738839566119908,"Estimable"
"3","ARBORG_2019","AAC Prairie Sunshine",21.0312639099164,0.736869233635219,"Estimable"
"4","ARBORG_2019","CDC Bethune",20.4869575536153,0.648522667935024,"Estimable"
"5","ARBORG_2019","CDC Buryu",22.2057634142735,0.648532629140558,"Estimable"
"6","ARBORG_2019","CDC Dorado",20.3378673263763,0.648157270944962,"Estimable"
"7","ARBORG_2019","CDC Glas",21.2508484769907,0.648157270944962,"Estimable"
"8","ARBORG_2019","CDC Rowland",22.7119102974872,0.648712494653791,"Estimable"
"9","ARBORG_2019","FP2566",22.2025143797562,0.648157270944962,"Estimable"
"10","ARBORG_2019","FP2567",23.5733650705885,0.648157270944962,"Estimable"
"11","ARBORG_2019","FP2573",24.6979954401817,0.648157270944962,"Estimable"
"12","ARBORG_2019","FP2589",22.3253324631854,0.648157270944962,"Estimable"
"13","ARBORG_2019","FP2590",22.6766068278826,0.648517078534993,"Estimable"
"14","ARBORG_2019","FP2591",24.583401018316,0.648157270944962,"Estimable"
"15","ARBORG_2019","FP2592",23.0993152639393,0.738839566119908,"Estimable"
"16","ARBORG_2019","FP2593",23.299663467518,0.648157270944962,"Estimable"
"17","ARBORG_2019","FP2594",23.1811501571931,0.648157270944962,"Estimable"
"18","ARBORG_2019","FP2595",23.1699508592024,0.648157270944962,"Estimable"
"19","ARBORG_2019","ND Hammond",19.6946074839634,0.648676152429118,"Estimable"
"20","ARBORG_2019","Topaz",21.1539046836696,0.648157270944962,"Estimable"
"21","AVONLEA_2019","AAC Bright",13.6452241842343,0.934521783475959,"Estimable"
"22","AVONLEA_2019","AAC Marvelous",14.6116760608763,0.862850590712353,"Estimable"
"23","AVONLEA_2019","AAC Prairie Sunshine",14.0744023293427,0.863831328761459,"Estimable"
"24","AVONLEA_2019","CDC Bethune",14.2312873655337,0.933616857743136,"Estimable"
"25","AVONLEA_2019","CDC Buryu",13.3221095132068,0.93553690462176,"Estimable"
"26","AVONLEA_2019","CDC Dorado",12.1855470600313,0.862018783392212,"Estimable"
"27","AVONLEA_2019","CDC Glas",14.6191398126532,0.862018783392212,"Estimable"
"28","AVONLEA_2019","CDC Rowland",16.0963107870993,0.863113358661611,"Estimable"
"29","AVONLEA_2019","FP2566",14.2877738898451,0.862018783392212,"Estimable"
"30","AVONLEA_2019","FP2567",15.1608820399539,0.862018783392212,"Estimable"
"31","AVONLEA_2019","FP2573",15.0031681168705,0.862018783392212,"Estimable"
"32","AVONLEA_2019","FP2589",14.5493698939062,0.862018783392212,"Estimable"
"33","AVONLEA_2019","FP2590",16.4527252481092,0.862728209041742,"Estimable"
"34","AVONLEA_2019","FP2591",15.2272652945483,0.862018783392212,"Estimable"
"35","AVONLEA_2019","FP2592",16.3744392123051,0.862850590712353,"Estimable"
"36","AVONLEA_2019","FP2593",16.765763847347,0.862018783392212,"Estimable"
"37","AVONLEA_2019","FP2594",16.6231396060013,0.862018783392212,"Estimable"
"38","AVONLEA_2019","FP2595",16.5399057911067,0.862018783392212,"Estimable"
"39","AVONLEA_2019","ND Hammond",12.2379069628323,0.863041662977839,"Estimable"
"40","AVONLEA_2019","Topaz",13.6328478922755,0.862018783392212,"Estimable"
"41","CODETTE_2019","AAC Bright",17.4693611945752,0.993266039315087,"Estimable"
"42","CODETTE_2019","AAC Marvelous",18.9613577984256,0.99246043679988,"Estimable"
"43","CODETTE_2019","AAC Prairie Sunshine",17.4728923526753,0.99373130942263,"Estimable"
"44","CODETTE_2019","CDC Bethune",17.5905262603538,0.992316232439793,"Estimable"
"45","CODETTE_2019","CDC Buryu",16.6642909187026,0.99234105420758,"Estimable"
"46","CODETTE_2019","CDC Dorado",16.1483236858831,0.991382846259744,"Estimable"
